,"(0, 1]","(1, 4]","(4, 16]","(16, 64]","(64, 256]","(256, Inf]",DataGen,Params,Model,repnum
39,223.1266505702252,220.3776148542912,228.98011811140165,247.6128395822985,267.5550567885264,171.53499078843964,py,"[1000.0, 0.25]",DP,9
40,144.7492684517191,142.37344753808284,145.83496205518202,149.8985830398558,139.97432675666454,77.59685394092139,py,"[1000.0, 0.25]",NIG,9
41,86.7501056347762,84.65046319889876,84.30765260443444,78.49192253188708,64.73484643440055,152.72062350958433,py,"[1000.0, 0.25]",NGG,9
42,106.61424775329763,107.19675071485604,103.05564355786628,92.23712254354687,53.12772125353491,148.6489419184275,py,"[1000.0, 0.5]",DP,9
43,49.38453487914662,48.78556007526193,43.75702105489584,29.056405241805795,40.33341890434454,259.0254739178423,py,"[1000.0, 0.5]",NIG,9
44,66.4714149215599,66.22518990160881,61.46160838380123,46.90841034528983,33.58131689267051,226.0707294843193,py,"[1000.0, 0.5]",NGG,9
45,31.93230077189419,30.541507373370695,25.436846153889665,12.135087832793827,63.26560295437921,260.2629226615637,py,"[1000.0, 0.75]",DP,9
46,35.7760339464655,34.40320766802787,29.356326958217338,14.465828360749704,58.66880558715725,255.15809696811908,py,"[1000.0, 0.75]",NIG,9
47,105.98646372252033,104.94182859721904,100.95037869709842,84.92638279057061,39.1964122972212,161.9122888981097,py,"[1000.0, 0.75]",NGG,9
60,,,,0.1001117614838165,0.6256985092738603,83.30549952472155,py,"[1.0, 0.0]",DP,6
61,,,,10.107873328653763,63.174208304086015,8411.01409360601,py,"[1.0, 0.0]",NIG,6
62,,,,4.992674145312977,31.204213408206115,4154.52897316856,py,"[1.0, 0.0]",NGG,6
63,767.8740540103249,1372.7177075172335,1050.8568250229148,422.60115147776855,1799.5519205224216,3376.3332675465203,py,"[1.0, 0.25]",DP,6
64,384.2577102615867,686.6447743166589,521.9061681640324,194.74956470991543,842.5316789604381,4252.425713277195,py,"[1.0, 0.25]",NIG,6
65,400.1735852262446,715.1092837136006,543.8518246883896,204.20290898106393,882.2375328729704,4216.077476162293,py,"[1.0, 0.25]",NGG,6
66,319.04337849650165,328.97455157108755,367.60203315519055,717.9222653215392,1281.612432688355,3568.3546233949633,py,"[1.0, 0.5]",DP,6
67,169.56485660453436,174.1491224025485,191.94897310814096,368.806929952272,626.3245159554959,2745.556549096908,py,"[1.0, 0.5]",NIG,6
68,172.7571338518726,177.45558870010336,195.70023623220885,376.2284540249411,640.2926616734569,2763.1283014696915,py,"[1.0, 0.5]",NGG,6
69,489.95468198744015,502.5760223088968,577.2481555454292,615.3802464413405,824.7596339345022,1712.1536803519489,py,"[1.0, 0.75]",DP,6
70,291.09110663762107,297.9803385940755,340.08928764107065,353.4975024862538,442.8446751899011,1356.260647414818,py,"[1.0, 0.75]",NIG,6
71,235.56147833480807,240.85010622719295,273.8662814405694,280.4288784129784,339.5307677993575,1279.975652779535,py,"[1.0, 0.75]",NGG,6
72,29.80268423234569,182.66388569404697,140.78172364332067,3242.2562253527426,7684.931321250996,9036.421171668737,py,"[10.0, 0.0]",DP,6
73,14.406957933712798,89.86579231604871,65.52942231615992,1608.087835988179,3774.503157906543,4588.100483766363,py,"[10.0, 0.0]",NIG,6
74,14.851935787985624,92.54790653859224,67.7044160075342,1655.3196930188208,3887.5250381128385,4696.165192741053,py,"[10.0, 0.0]",NGG,6
75,2667.6790197455334,1153.929322012118,321.75916551578365,675.0103832677611,4182.5980935458365,9875.826026163788,py,"[10.0, 0.25]",DP,6
76,1373.6461402081734,593.0350409738945,161.45915309120997,330.8560644568067,2090.5177288090126,4531.711361535869,py,"[10.0, 0.25]",NIG,6
77,1398.9528506076067,604.0041510787372,164.5940548820398,337.5865067945446,2131.431427958346,4634.463415020127,py,"[10.0, 0.25]",NGG,6
78,512.331014765303,388.65486465405894,695.8085129463389,832.9793510572455,1208.3945994785588,6428.244500576499,py,"[10.0, 0.5]",DP,6
79,307.10844979780694,232.2563797423361,414.3142579593878,487.0637356764004,680.2436599352382,3749.999587868829,py,"[10.0, 0.5]",NIG,6
80,306.79253542266133,232.01567426906857,413.88099512051673,486.5315398883894,679.4306010774242,3745.876579488774,py,"[10.0, 0.5]",NGG,6
81,474.40095171875686,502.62179499959694,442.55605377066314,667.2239662746308,564.4295322048081,1997.385178934103,py,"[10.0, 0.75]",DP,6
82,280.16158090189936,296.22562122846915,258.40509878527735,382.22627528917934,286.4617386265273,1258.35168985369,py,"[10.0, 0.75]",NIG,6
83,207.2663545487317,218.7681225648219,189.29590897293545,275.4293400532264,189.83101384449537,1104.8204228819836,py,"[10.0, 0.75]",NGG,6
84,558.2708302794066,459.40823850790224,854.110283176746,1449.4660734352494,2281.17569387214,4694.1308749581485,py,"[100.0, 0.0]",DP,6
85,298.413731946998,244.65260204313884,453.0749779539939,759.0832225391553,1160.661530298226,2240.85951928462,py,"[100.0, 0.0]",NIG,6
86,283.6653485104102,232.46398571487063,430.3139200841483,719.9000288977205,1097.06591318187,2101.622273661309,py,"[100.0, 0.0]",NGG,6
87,465.639645027543,694.05760500759,817.1766656584484,1511.32658638752,2437.237346321551,3598.0214077982205,py,"[100.0, 0.25]",DP,6
88,290.8711594615285,433.1106732445807,507.92029146171313,932.2274703503464,1476.5784053572734,2041.9390967106272,py,"[100.0, 0.25]",NIG,6
89,255.1700431333537,379.8130777806674,444.7850633084521,813.9568224578451,1280.3338818855404,1728.4773118357923,py,"[100.0, 0.25]",NGG,6
90,461.838422659243,484.64371041676486,500.40065759839626,790.7412284891349,961.9085598209716,1396.1491926284857,py,"[100.0, 0.5]",DP,6
91,294.29968277954447,308.25495904190274,316.12330659599553,493.09347850203307,567.2697190347469,724.1949578464743,py,"[100.0, 0.5]",NIG,6
92,218.89264496626703,228.86464457307085,233.18243462127,359.31975800762825,392.5292764655573,468.622629837456,py,"[100.0, 0.5]",NGG,6
93,213.63678669623144,214.50584753005555,212.1895316127625,212.3810788204512,220.49853640981337,273.8746954565961,py,"[100.0, 0.75]",DP,6
94,129.98367085773876,129.9155880190537,126.24125314009196,117.28297274467822,102.20100785348193,303.87568694603624,py,"[100.0, 0.75]",NIG,6
95,76.66966293009375,76.0043173991087,71.46448656147894,57.45543915467326,56.940695325789974,385.7812797708551,py,"[100.0, 0.75]",NGG,6
96,263.4437003575702,277.03476448921964,289.5282828019224,325.31847091926886,340.49118360869363,267.2385693658021,py,"[1000.0, 0.0]",DP,6
97,185.4681668335579,194.53386352308107,201.4334185004123,219.60949893474535,210.0606056677261,128.7975139565972,py,"[1000.0, 0.0]",NIG,6
98,95.906353413318,99.77426438477345,100.26550876647656,99.2814742234325,76.3892163439218,121.94395635789608,py,"[1000.0, 0.0]",NGG,6
